kind,ref_anchor,ref_type,ref_status,blind_file_line,blind_type,blind_status,ref_quote,blind_quote
A-UNMATCHED,大审查/混元/自演化推演_实验总报告.md:423,result,verified,,,,"人真改主意""时是药，""人被系统塑造""时是毒，而两者数据形态无法区分**",
A-UNMATCHED,大审查/混元/自演化推演_实验总报告.md:448,result,verified,,,,Pareto 不只防住，还**反超起点**（0.719 > 0.634）。,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告.md:461,result,verified,,,,bootstrap 在同等假阳性下检出率是置换检验的 2 倍**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告.md:471,result,verified,,,,"直接搬比从零还差（−0.083）。** 与""预训练→微调""的直觉相反——因为任务分布随机、无共享结构。",
A-UNMATCHED,大审查/混元/自演化推演_实验总报告.md:543,method,verified,,,,廉价筛选只能返回 reject 或 unknown（E13，类型级）,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告.md:595,verdict,verified,,,,不追求不犯错，追求犯错可查可回。**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告-14轮后.md:187,result,superseded,,,,**自报 +0.51，真实 −0.09** | **决定性**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告-14轮后.md:597,parameter,verified,,,,## 5.4 二十七条红线,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告23轮后.md:856,verdict,verified,,,,只有加了 A 轮修正（盲评 + 真值审计 + 探针轮换）的配置为正。**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告23轮后.md:870,verdict,verified,,,,自演化可行，但收益比前十七轮估计的小得多，成本高得多。**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告23轮后.md:874,verdict,verified,,,,**证伪比证实容易**。,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告23轮后.md:926,verdict,verified,,,,v4-B 展示权重回升到 18.3 —— 探索力同时放大了好与坏，靠审计压住。,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告25轮后.md:992,result,verified,,,,双向（非单向收缩）+ 绝对状态（非相对目标）+ 有边界。**与 E44 同原则，第二次成功。**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告25轮后.md:1027,method,verified,,,,变异 × 审计 | **写入 × 整理,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告25轮后.md:1041,method,verified,,,,第二个外部性条件：**防御必须与污染同维度。**,
A-UNMATCHED,大审查/混元/自演化推演_实验总报告25轮后.md:1050,hypothesis,open,,,,"而非""系统会写垃圾吗""。**E121 才是真正的问题。**",
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:36,result,verified,,,,**真值审计**（配大幅度） | **+0.162**,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:53,verdict,verified,,,,评估一个机制，不能只看边际收益，还要看它是不是别人的前提。**,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:60,verdict,verified,,,,加一个能纠错的监控，胜过精确标定一个参数。**,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:76,verdict,verified,,,,一句话**：不要发明新启发式，去测量已经在那里但没人看的东西。,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:161,method,verified,,,,"不能用""在我的测试里没差别""否定一条红线。**",
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:179,result,verified,,,,被忽略 24 轮的默认参数）收益 +0.097 ——,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:232,verdict,verified,,,,若外部参照是通过同一个有缺陷的观测通道获得的，它不构成外部性。**,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:255,verdict,verified,,,,被忽略的默认参数，往往比精心设计的新机制更重要,
A-UNMATCHED,大审查/混元/自演化推演_方法论总结.md:400,verdict,verified,,,,第一条公理，二十四轮后它依然成立，,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:35,verdict,verified,,,,"不要相信任何""自报""数字**（E85：膨胀 349 倍",
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:136,verdict,verified,,,,若外部参照是通过同一个有缺陷的观测通道获得的，它不构成外部性。**,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:140,result,verified,,,,变异幅度被忽略 **24 轮**。扫描后 1.0→2.0 收益 **+0.097**。,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:160,method,verified,,,,judge 评分 = `α × 真值 + (1−α) × 表象`,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:170,verdict,verified,,,,所有具体数字都不可外推，只有结构性结论（配对、外部性、跨空间污染）是稳健的,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:262,result,verified,,,,E14 原始数据受污染，**修复后严重性是原报告的 9 倍**,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:314,method,verified,,,,T13：变异必须含加性成分（F-18，`0 × 倍数 = 0` 锁死）,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:316,method,verified,,,,它们守护的是我自己犯过的错。**,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:329,verdict,verified,,,,如果跑出负收益，八成是特征没记全，不是自演化没用。**,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:353,verdict,verified,,,,这个项目的**具体数字都来自 60 条目的玩具世界**。,
A-UNMATCHED,大审查/混元/离线实验总纲_从零复现.md:393,method,verified,,,,预算 <150 时禁止开启自演化 |,
A-UNMATCHED,大审查/混元/任务报告.md:191,result,verified,,,,收益递减确认**（每代边际从 +0.27 降到 +0.0006,
A-UNMATCHED,大审查/混元/任务报告.md:192,result,open,,,,"预算 < 150 时终局为负""未复现**",
A-UNMATCHED,大审查/混元/任务报告.md:221,result,verified,,,,零误报成立**：α=0 时 +anchor 与 two-tier **逐位相同**（0/12 冻结，差值 0.0000）,
A-UNMATCHED,大审查/混元/任务报告.md:225,method,verified,,,,"原预注册判据是""ΔU 显著下降 / 转负""，实测不成立，",
A-UNMATCHED,大审查/混元/任务报告.md:239,verdict,verified,,,,阈值是世界的函数，不是常数。**,
A-UNMATCHED,大审查/混元/任务报告.md:252,result,verified,,,,修复后 α=0 一致率恒为 1.000。,
A-UNMATCHED,大审查/混元/任务报告.md:283,result,verified,,,,E7 严格准入跨不过低谷 | ✅ 0/12 vs 10/12 |,
A-UNMATCHED,大审查/混元/任务报告.md:289,result,verified,,,,P0-4 并发写丢更新 | ✅ v3 丢 23.8%，v4 为 0 |,
A-UNMATCHED,大审查/混元/任务报告.md:342,verdict,verified,,,,护栏是保险不是发动机**：无门控在伪特征地形把 recall 打到 0.075、ΔU −0.240,
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:4,method,verified,,本轮含**2次实验设计失败后的重建**，过程记在附录
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:12,hypothesis,verified,,"元层事实源应是带签名的人类判断样本，规则是派生品""。这可行吗？需要多少样本"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:14,method,verified,,改为测**选择一致性**——给60个候选配置，用拟合权重排序vs用真值权重排序，比Kendallτ与top-k重合
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:27,verdict,verified,,"存判断不存公式""从哲学主张变成了可预算的工程项"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:31,method,verified,,门控参数本身**开放给演化
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:38,result,verified,,"没有退化，甚至略好；margin只从0.010微降到0.0088，没有出现""把门槛放松到形同虚设"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:57,verdict,verified,,"当目标会被证伪时，档案的价值不在""记得曾经最好""，而在""保留了不同权衡方向的活样本"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:94,result,verified,,"""只淘汰""不仅安全，而且更好**（+0.015vs−0.010"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:95,result,verified,,用于采纳是灾难**（−0.273）——廉价评估的噪声被当成真实改进反复采纳，跑满60代一路劣化
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:123,verdict,refuted,,`margin`/`tol`/`mut_rate`|✅可|不直接影响被评判的结果（E10）
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:139,method,verified,,E12验证过的两探针协议纳入常态运行
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:157,method,verified,,"类型级的保证**——与第二轮提出的""能力式安全""同构：不是""提醒你别用它采纳""，而是**返回值里根本没有accept"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第三轮.md:171,verdict,verified,,"宽松准入+严格晋升+可回滚**""。区别只在晋升判据的来源：行层靠实测、法层靠任务集、元层靠人类判断"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:13,hypothesis,verified,,系统的输出会塑造人类的判断**呢？
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:17,method,verified,,人的权重`w`被系统当前输出锚定：`w←(1−α)·w+α·dir(feats(当前主线))`。系统用感知到的`w`演化
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:31,verdict,verified,,比E5（代理失效）更深的失败：**E5里尺子是坏的，这里尺子本身在随着测量而变形
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:44,verdict,superseded,,"能检出，但阈值必须调到接近""完全一致""（0.90）。**漂移是渐进的，锚定准确率下降缓慢，低灵敏度阈值会完全漏掉"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:48,method,verified,,本轮专门测了这个建议在被污染环境下的表现
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:64,verdict,verified,,"锚定样本永不衰减。**近因加权只允许作用于""锚定审计通过""的样本；一旦检出漂移，立即切换回均匀/锚定加权，并冻结自动演化"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:72,method,verified,,构造了真正的目标冲突：`deep`（深度检索）提高命中但显著提成本，W0下不该用、W1下该用（5/5种子验证冲突成立
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:87,verdict,verified,,"Pareto档案的价值**不在""最终选哪个""**，而在""**保留了备选"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:122,result,verified,,固定margin的假阳性率高达0.42（n=10时）
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:125,verdict,superseded,,"门控不应是""Δ>常数""，而应是""**Δ的bootstrap95%置信下界>0"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:159,verdict,verified,,"这是元层的元层。**前几轮说""元层由人类签名""，但人类也会被塑造——锚定集是防止这件事的"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:211,verdict,verified,,一个能改变自己的系统，也会改变评判它的环境
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:255,verdict,superseded,,门控显著性用bootstrap置信下界，不用固定margin
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第四轮.md:266,method,verified,,失败1（E15目标不冲突）**：第一版四种策略结果完全相同（0.9549）。原因：世界里`kw`是精确匹配，top-K全
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:12,result,verified,,第四轮E14的特征缓存用`id(entries)`作key。`id()`在对象被GC后会被复用，导致**不同世界的特征串
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:44,method,verified,,红队策略：生成8个变异，专挑Δ**最接近margin**的那个（最省力地通过）。小样本n=12+评估噪声0.02（E17
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:78,verdict,verified,,主动学习的经典直觉（挑最不确定的样本）在这里是**错的**，正确的准则是**挑差异最大的样本
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:82,method,verified,,第一版把候选限制在固定40个配置的池子里，结果两种主动策略都远差于随机（τ0.297/0.403）。原因是**池子限制了
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:89,method,verified,,的结果在所有α下完全相同（+0.1306）——bug。因为`w_fit`从未跟随`w_h`，漂移根本没传导到系统
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:223,verdict,verified,,系统的自主性有一个由人类注意力决定的上限**——每次漂移都要人来看一眼，人能看多少次，系统就能自主演化多久
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第五轮.md:266,hypothesis,verified,,"递归自我修改在""存在剥削通道""时是否安全，从未被真正测试过。这是唯一一个已知的、可能有灾难性后果的未验证假设"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:15,verdict,refuted,,"元参数可分级开放演化|E10（自评""弱结论""）|❌**推翻"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:18,verdict,refuted,,目标维度超出走层次化归并|E23推论|❌**推翻
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:31,method,verified,,随配置一起演化，且它**直接决定变异能否被采纳**。小样本n=14+噪声0.05（最大的剥削空间
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:50,result,verified,,最差组合：元参数自由+bootstrap门控（−0.055，唯一负值
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:149,method,verified,,"我的层次化实现是""组内等权""，它**强行假设组内目标权重相近**。而真实权重可能组内差异很大甚至异号，这个假设引入了无法"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:153,verdict,verified,,"❌不要做""任意分组的层次化归并"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:195,result,verified,,E24的第一版中，`bootstrap`模式忘了设置`meta=True`，导致该模式下margin根本没被演化——**
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:236,verdict,verified,,主干架构（三层+锚定层+两级门控+Pareto档案）六轮下来**没有被推翻过**，可以认为是稳定的
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第六轮.md:244,hypothesis,verified,,机制之间的交互是前六轮完全未测的领域**，而工程失败往往发生在交互处
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第七轮.md:63,hypothesis,verified,,应是被测量的量，而非条目自称的数字**，并指出这是P1-6（重要度主导排序）的病根。**这个主张从未被验证过
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第七轮.md:115,result,verified,,容忍度越大（=筛选越松、越接近不筛选）结果越好
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第八轮.md:118,verdict,verified,,"这修正了E8的表述**：不是""用留出集做选择就必然污染""，而是""**当搜索空间中存在与真目标无关但可优化的方向时，反复用"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第八轮.md:120,verdict,verified,,"留出集轮换仍然必要。但强度取决于""噪声子空间维度/留出集大小""之比，可以据此估算轮换频率"
B-EXTRA,,,,大审查/混元/bootstrap_自演化推演_第八轮.md:137,verdict,verified,,"三个都指向同一件事：**""更严格""不等于""更好"""
